transaction_id,user_id,merchant_category,amount,timestamp,days_employed,is_disputed,feature_0,feature_1,feature_2,feature_3,feature_4,label
3855,190,clothing,30.38,1700595929,-6214,0,-1.9595,-1.0103,0.1905,-0.9587,-0.8177,0
3856,23,pharmacy,68.19,1700051712,-661,0,1.6425,-0.5467,0.9003,-0.3214,-0.2206,0
3857,124,restaurant,154.98,1700445405,-1316,0,-0.4624,-0.1807,-1.4042,-0.8937,-0.7455,0
3858,140,electronics,103.44,1700975288,-2920,0,0.6487,1.5214,1.2833,-0.3093,-1.0249,0
3859,110,online_retail,3.87,1700330429,-365243,0,-0.119,0.3843,-0.0368,0.7619,-1.1142,0
3860,97,clothing,65.38,1700115278,-2195,0,-0.0218,-0.0824,-0.2129,-0.6754,-1.49,0
3861,138,pharmacy,470.67,1700509272,-365243,0,-1.4252,1.7962,-1.3153,-0.5838,-0.6827,0
3862,178,restaurant,43.56,1702262353,-5443,0,-0.4972,2.1418,0.4479,-0.5271,-0.0612,0
3863,16,pharmacy,58.11,1700734391,-2020,0,0.7606,1.1888,0.4299,1.8262,-0.799,0
3864,98,clothing,33.88,1702553922,-7277,0,-0.2859,0.1846,0.3518,-0.6571,1.0608,0
3865,81,pharmacy,68.85,1701312784,-2741,0,0.5827,-0.5331,-0.3822,1.0169,-0.5789,0
3866,103,travel,17.55,1700619902,-6395,0,-0.9351,-1.1901,-1.9389,-0.4242,-2.5627,0
3867,151,fuel,28.37,1702214791,-365243,0,-0.7283,2.3067,-0.7891,0.7422,0.2063,0
3868,18,travel,124.39,1701381872,-6859,0,1.4298,-0.7341,0.0457,-0.2665,0.0753,0
3869,164,clothing,14.88,1700728871,-816,0,-1.1252,-0.6482,-1.3772,-1.154,0.1215,0
3870,84,restaurant,260.56,1702108112,-4778,0,1.9118,1.0481,0.2529,-0.553,-1.4917,0
3871,7,electronics,142.21,1702583896,-365243,1,-1.7726,0.0284,2.0622,0.5586,0.0888,1
3872,27,grocery,85.57,1700321064,-3419,0,2.2651,0.1126,0.5379,2.1659,0.9733,0
3873,4,electronics,38.84,1700408540,-365243,0,0.4787,-2.3963,1.4515,-1.3111,-1.7257,0
3874,144,pharmacy,65.01,1700122994,-4098,0,0.2871,0.584,-1.0503,-1.5197,-2.2161,0
3875,100,grocery,234.13,1701343348,-365243,0,-0.5242,-0.3141,-1.4086,2.0068,-0.7178,0
3876,163,grocery,7.1,1700907701,-4735,0,-0.5851,0.9797,-0.9299,2.008,0.9837,0
3877,117,pharmacy,194.03,1700730456,-3630,0,-0.3456,1.445,1.453,-0.4356,-0.9763,0
3878,146,pharmacy,81.55,1701882460,-2754,0,-0.4365,0.5199,-0.5251,-0.3114,-0.5168,0
3879,63,restaurant,109.38,1701397581,-365243,0,-0.6624,0.3011,-0.5274,1.5021,-0.0425,0
3880,90,clothing,5.75,1700027949,-365243,0,-1.0662,0.0635,0.7002,-0.1185,-0.7788,0
3881,116,online_retail,143.3,1701251260,-6714,0,-1.0222,0.3015,0.3935,1.0471,-1.0275,0
3882,97,electronics,13.67,1702432833,-4686,0,0.0878,-0.847,0.1591,-1.4253,1.2341,0
3883,10,clothing,334.73,1700378147,-365243,0,-2.0591,-1.0037,0.1674,-0.9284,-0.8979,0
3884,53,travel,160.59,1701261641,-1005,0,0.663,-2.8555,-1.8767,-1.1585,-1.1696,0
3885,172,restaurant,67.9,1701830662,-1313,0,0.7907,0.4432,0.124,1.2343,-3.1115,0
3886,46,restaurant,257.92,1701024483,-2026,0,0.0573,1.7694,0.3215,-1.0343,0.6383,0
3887,139,online_retail,62.59,1701454095,-3134,1,0.1865,-0.3863,-0.7108,1.1104,1.6869,1
3888,148,travel,478.72,1700574989,-3574,0,-0.1724,-0.4408,0.8692,-1.1468,-0.8372,0
3889,138,electronics,126.17,1700836943,-5900,0,0.6779,-0.0599,1.3046,-0.8915,-1.0553,0
3890,4,fuel,10.36,1702177816,-365243,0,0.6563,-1.486,0.7165,0.0442,-0.9224,0
3891,183,travel,76.91,1702508648,-365243,0,-1.1544,-0.5787,-1.4711,2.0749,-0.0531,0
3892,19,electronics,333.64,1700097180,-6193,1,-0.3845,-1.5933,-0.4327,0.2957,-1.6063,1
3893,168,grocery,94.94,1700627838,-365243,0,-0.5801,0.293,-0.4448,-0.6664,-1.3081,0
3894,45,pharmacy,55.16,1701126528,-365243,0,0.8326,1.3302,2.025,-0.2773,0.3611,0
3895,11,restaurant,28.52,1700066046,-1797,0,1.0561,0.1098,1.0135,0.4861,0.6811,0
3896,69,electronics,27.21,1702204070,-4275,0,-0.8636,-1.8281,0.7076,-0.0532,-0.0326,0
3897,16,clothing,261.66,1701870208,-1605,0,-1.8167,1.3438,-0.4088,-2.2337,1.9844,0
3898,114,online_retail,26.75,1701378162,-1903,0,-0.1457,0.5335,2.9215,-0.5386,0.0397,0
3899,146,pharmacy,328.09,1701503463,-4000,0,-0.6688,1.2147,-1.3275,1.3553,0.9213,0
3900,153,clothing,23.6,1700834754,-365243,0,-0.8745,-0.2232,1.7616,-2.054,0.0426,0
3901,47,pharmacy,48.5,1700999488,-3505,0,-0.427,-0.5258,-2.4583,-0.0771,-1.9296,0
3902,107,restaurant,1.24,1701393440,-2620,0,0.2543,0.3373,1.524,1.3972,-0.0496,0
3903,51,travel,233.45,1700448431,-2350,0,0.965,1.1283,0.1233,-0.407,1.5487,0
3904,95,fuel,11.02,1701728789,-365243,0,0.1766,-1.9298,0.3584,-0.7536,2.3658,0
3905,69,travel,44.21,1700399325,-7134,0,-0.8855,-0.4115,0.9916,2.9583,-0.1504,0
3906,182,electronics,184.84,1701287861,-5289,0,-0.9738,-0.9507,-1.683,0.1817,0.3615,0
3907,101,online_retail,156.97,1702419053,-7121,0,-1.3889,-0.307,-0.3462,-0.7027,0.6223,0
3908,74,travel,184.2,1701311958,-6083,0,-0.57,1.4788,-1.7001,-0.1452,-1.9655,0
3909,160,restaurant,245.47,1700905643,-4365,0,0.5715,-0.2505,-0.2259,-0.565,1.0863,0
3910,189,online_retail,241.99,1700015064,-5484,0,1.0663,0.3843,-0.4255,0.1936,0.2814,0
3911,150,electronics,147.18,1701210763,-4720,0,-0.2314,2.416,-0.7061,-0.0119,-0.4461,0
3912,142,grocery,87.33,1701092834,-6244,0,1.8015,-0.669,0.9389,-0.8683,0.1175,0
3913,154,travel,82.45,1700659830,-6359,0,2.0674,-1.4766,-0.9273,2.4259,1.1083,0
3914,191,travel,1.3,1700939507,-2673,0,-1.9066,-0.5512,-0.3612,0.723,0.6585,0
3915,178,fuel,128.22,1701993651,-6241,0,0.2801,-1.2949,1.4183,0.7848,-0.4503,0
3916,180,electronics,51.76,1700811100,-819,1,2.642,-0.1001,1.4052,2.0183,-0.7702,1
3917,81,clothing,176.43,1701387979,-2678,0,-0.5804,0.7642,0.1177,1.3281,0.8135,0
3918,91,travel,80.7,1700636480,-548,0,1.0107,-0.8537,0.959,-1.1864,0.6514,0
3919,178,restaurant,436.21,1701407296,-4433,0,0.6599,-2.2773,1.1691,-0.1048,-0.58,0
3920,174,travel,23.61,1701211694,-359,0,-0.0857,-1.3994,1.6621,0.785,2.0967,0
3921,3,fuel,128.54,1701250625,-3362,0,-0.1754,-0.3384,0.9737,1.0847,1.2881,0
3922,134,grocery,79.3,1700470471,-5516,0,1.114,1.8211,0.8101,0.5751,1.6199,0
3923,108,fuel,268.54,1702102549,-1925,0,-1.1291,0.8217,-0.8072,0.3203,0.466,0
3924,162,travel,30.92,1700886357,-4912,0,-1.1135,-0.0271,0.2005,0.2378,0.8073,0
3925,47,online_retail,6.13,1702250457,-4456,0,0.4548,0.2551,0.0172,-0.3119,0.3125,0
3926,72,clothing,78.5,1701371028,-7159,0,-1.1722,-0.3477,0.0054,-1.5429,0.7212,0
3927,71,pharmacy,73.73,1700456435,-4443,0,-0.244,-0.1079,0.1739,-1.1369,0.0963,0
3928,115,travel,37.35,1700538359,-5244,0,-0.5031,0.8566,0.7247,-0.8413,-0.0872,0
3929,172,electronics,430.79,1702469536,-365243,0,-1.1943,-0.7801,0.1689,0.814,-0.2559,0
3930,80,travel,7.23,1700526406,-6682,0,-0.3726,0.7423,0.4359,-1.4354,-0.199,0
3931,80,clothing,84.29,1702116310,-2702,0,-0.3015,-0.4577,-0.5219,0.5598,-1.2523,0
3932,112,electronics,30.14,1702185266,-5984,0,1.1336,-0.0372,-0.0084,1.7348,0.8898,0
3933,95,restaurant,0.69,1700708481,-1931,1,-0.6897,0.6149,-0.9941,-0.2568,-1.3443,1
3934,71,online_retail,441.04,1700544162,-422,0,-0.2236,0.3429,-0.2286,-0.6003,1.7746,0
3935,146,electronics,65.7,1700239139,-336,0,-0.1716,-0.8447,-0.1862,0.0146,0.6067,0
3936,62,fuel,194.62,1700869875,-1527,0,0.189,-0.0485,0.2383,2.2003,-0.7987,0
3937,37,grocery,183.3,1701688539,-57,0,-0.8374,1.3099,-0.7196,-0.4936,0.5066,0
3938,66,fuel,167.28,1700122603,-365243,0,-0.5397,1.0133,-0.5637,-0.5535,1.5572,0
3939,186,pharmacy,61.44,1701988867,-7161,0,-0.2132,-1.2146,2.4295,0.0438,-0.3322,0
3940,68,electronics,226.27,1700982207,-3951,0,-0.6659,0.2894,0.2497,1.9393,-0.2134,0
3941,12,restaurant,45.77,1701463497,-7056,0,0.9543,2.9504,0.4763,0.253,0.3165,0
3942,174,travel,52.49,1701946808,-6861,0,0.3313,-0.2944,-1.2943,0.7805,-0.2769,0
3943,188,online_retail,29.53,1700497821,-3148,0,-0.2576,0.6616,-0.3019,1.3389,-1.2327,0
3944,30,electronics,59.44,1701441525,-3538,0,0.0804,-0.9952,-0.9777,-0.4525,0.5479,0
3945,113,fuel,430.51,1700887024,-6429,0,0.517,1.0432,-1.3143,-0.5036,-0.1171,0
3946,21,electronics,85.15,1700778873,-722,0,1.811,-1.7241,0.2343,-0.1049,-2.0506,0
3947,92,electronics,177.84,1700466548,-4078,0,0.926,-0.8437,1.2464,-0.8328,-0.4794,0
3948,170,electronics,30.56,1702432095,-386,0,1.2238,-0.6696,0.5707,-1.8271,0.2331,0
3949,66,restaurant,312.18,1700324329,-5046,0,0.4933,1.0715,0.1803,-1.057,-0.5925,0
3950,53,online_retail,1.33,1702400834,-2818,0,-1.6789,-0.5978,-0.0816,0.3131,-1.2312,0
3951,137,clothing,266.28,1701855351,-5597,0,0.8691,-0.1183,0.8811,1.7327,-0.626,0
3952,41,clothing,228.28,1700120026,-5816,0,0.102,-0.8887,-0.5404,-0.4414,-0.2889,0
3953,63,electronics,6.97,1702331409,-365243,0,-0.0919,1.1059,-1.0329,-0.0765,0.6734,0
3954,125,restaurant,92.85,1701101682,-6155,0,1.2224,-1.3079,0.6661,-0.7239,0.3441,0
3955,20,restaurant,153.83,1701129803,-7116,0,-0.062,0.1931,0.5068,-0.8552,0.3358,0
3956,193,pharmacy,51.72,1700446295,-2720,0,0.6994,-0.4233,-1.0439,-1.8851,-0.2535,0
3957,168,electronics,9.64,1700686426,-260,0,1.179,-0.3982,0.1741,0.2577,1.4313,0
3958,151,fuel,176.84,1700754077,-4489,0,-2.0823,0.9435,0.0209,0.9262,0.7467,0
3959,34,fuel,247.46,1701094526,-600,1,-0.1487,1.3258,1.7312,0.5234,2.5421,1
3960,183,grocery,30.55,1702375521,-3256,0,-0.1913,-0.8742,0.7177,0.3087,0.5709,0
3961,29,online_retail,7.35,1700493466,-365243,0,-0.5651,1.8437,0.1848,-1.151,0.1747,0
3962,56,electronics,102.21,1701004627,-4049,0,0.5796,-0.8993,0.5542,0.139,-1.0734,0
3963,46,grocery,4.32,1700079711,-756,0,-0.6636,0.1467,0.0484,-1.7883,0.4638,0
3964,162,fuel,156.59,1702238275,-3578,0,0.2093,0.7783,0.5109,-0.291,0.0561,0
3965,18,fuel,147.3,1702299652,-3158,0,2.4267,-0.7837,-0.3443,-0.7736,-1.1682,0
3966,113,electronics,39.0,1702362745,-2759,1,-0.3966,-0.1964,-0.7947,2.5544,-0.0887,0
3967,7,grocery,63.92,1700958599,-7178,0,-0.9659,0.8811,-0.9442,-0.1697,-1.6562,0
3968,25,grocery,110.63,1701730077,-365243,0,0.6717,0.6455,0.553,0.7372,-0.2864,0
3969,112,electronics,319.72,1700233597,-5284,0,0.7588,2.168,0.3869,0.0153,-1.419,0
3970,70,online_retail,73.43,1700366991,-6168,0,0.2807,-0.945,0.0078,-0.932,-0.9916,0
3971,29,pharmacy,570.77,1702000969,-1600,0,-0.098,1.8727,-0.6389,-1.0163,2.2943,0
3972,134,grocery,39.32,1702114564,-2360,0,-0.5322,-0.1624,-0.1105,0.5178,-1.0177,0
3973,66,pharmacy,74.76,1701420750,-6606,0,-0.2287,0.3997,0.0272,-0.835,-1.1047,0
3974,64,travel,12.29,1701859665,-1262,1,0.5178,-0.3726,1.3113,-0.1005,0.4515,0
3975,35,online_retail,81.29,1700267800,-6166,0,0.6345,0.4373,-0.792,0.8546,0.7718,0
3976,24,fuel,76.85,1701188615,-6324,0,-0.6192,-0.4569,0.2253,0.5805,-0.407,0
3977,36,clothing,188.92,1702575326,-5938,0,0.2425,-0.667,-0.1337,-0.1444,2.1411,0
3978,0,online_retail,566.98,1701457556,-1583,0,0.9071,-0.1093,0.1266,-0.4964,-0.2593,0
3979,142,pharmacy,428.15,1701667349,-365243,0,0.0713,-0.5004,0.4148,0.4352,2.3811,0
3980,36,pharmacy,26.96,1701944391,-365243,0,-2.2747,-0.2853,-0.7456,-2.5739,0.3664,0
3981,140,pharmacy,41.32,1700150595,-4826,0,-0.1703,0.7173,0.7945,-0.9062,-0.4132,0
3982,135,restaurant,32.11,1700572735,-3571,0,1.3117,-1.8929,-0.4388,-0.0009,-0.6329,0
3983,132,online_retail,22.27,1702146909,-1499,0,-0.3203,1.3312,1.0261,-1.31,0.8653,0
3984,187,grocery,16.27,1700784402,-749,0,0.1619,0.7673,1.2311,0.3794,1.7417,0
3985,127,grocery,71.69,1701299071,-4812,0,1.4128,1.5034,-0.1785,0.2309,-0.0793,0
3986,126,restaurant,205.96,1701797462,-365243,0,-0.6959,1.0684,0.638,-0.5708,0.3562,0
3987,0,grocery,89.13,1701439485,-531,0,-1.3331,-2.7142,0.2794,1.7232,-0.6305,0
3988,163,restaurant,206.09,1701261492,-4788,0,-0.2262,-0.8575,-0.0422,-0.3819,-0.0412,0
3989,34,pharmacy,320.63,1700988892,-2210,0,-1.0312,-0.2374,-0.8496,-2.1363,0.7244,0
3990,193,electronics,48.31,1700378976,-4064,0,0.2605,0.0422,0.3951,-1.5572,1.3742,0
3991,190,online_retail,180.59,1701211443,-3869,0,-0.1274,1.0508,-1.4094,-0.3456,1.751,0
3992,103,travel,5.38,1702407761,-7229,0,0.7524,-1.3822,0.5548,-0.6383,-1.1584,0
3993,22,pharmacy,65.6,1702551477,-365243,0,-0.6313,0.1459,0.1161,-0.8672,-0.1676,0
3994,8,travel,182.12,1702187179,-5667,1,-1.1491,-0.7836,0.8377,-1.0756,-0.6886,1
3995,33,fuel,22.92,1702147680,-490,0,-0.6431,0.5236,-1.1635,0.7646,-1.1823,0
3996,173,pharmacy,57.7,1700048242,-5,0,-0.9805,-0.436,-0.5781,-0.8115,-1.3566,0
3997,127,clothing,58.65,1700459099,-76,0,-1.5958,0.7872,-0.0011,1.6542,-0.0409,0
3998,3,grocery,165.31,1702125542,-5373,0,0.3956,1.3875,0.5658,-0.3526,-0.5461,0
3999,157,clothing,203.19,1701712353,-6151,0,0.3468,0.4874,0.4103,-0.1703,-0.432,0
4000,101,electronics,106.99,1701120678,-2729,0,0.4745,-0.1254,-1.3626,-0.7208,-1.0748,0
4001,74,travel,100.35,1702370168,-473,0,0.3772,-0.7261,2.1925,0.5454,1.6013,0
4002,98,online_retail,11.67,1701667095,-3210,0,1.6304,-0.3415,1.1096,0.097,1.1945,0
4003,71,pharmacy,85.63,1701440580,-1382,0,-1.402,0.3475,0.3749,1.3946,-1.1149,0
4004,2,online_retail,32.08,1700703446,-6956,0,-0.2578,0.2381,0.4277,1.889,0.2923,0
4005,141,electronics,34.92,1701639634,-838,0,0.4823,0.92,0.199,-0.6732,-0.7621,0
4006,187,electronics,28.35,1700231360,-603,1,1.163,-0.8723,-0.8816,-0.7584,0.1207,1
4007,172,grocery,101.02,1701959166,-1187,0,0.5708,0.8355,0.2386,-1.3816,-0.653,0
4008,33,electronics,87.66,1700869946,-365243,0,-1.9046,1.5044,-2.0364,0.3293,0.8459,0
4009,44,pharmacy,24.88,1702189815,-1482,0,0.745,1.9511,-0.8432,-0.465,-1.9539,0
4010,60,pharmacy,30.52,1700110091,-3273,0,0.1396,-0.8725,0.7668,-0.7267,0.3364,0
4011,82,online_retail,148.28,1700573681,-365243,0,1.6944,-0.7696,1.3499,-1.796,0.4191,0
4012,122,online_retail,157.47,1701118346,-5795,0,0.4173,-0.3267,0.7349,0.3003,0.3543,0
4013,101,travel,67.94,1701861728,-232,0,-0.607,-0.3738,0.956,-0.9676,-0.5617,0
4014,15,pharmacy,16.13,1701024146,-328,0,-1.4425,-0.0733,2.0505,0.4837,-1.2401,0
4015,65,clothing,5.72,1700799800,-365243,0,1.4194,-1.0407,0.9077,-0.0686,0.4817,0
4016,167,travel,67.81,1700185385,-5240,1,1.7098,-1.8817,0.5208,0.586,-0.2883,1
4017,144,grocery,131.37,1700048838,-950,0,-0.5874,-0.1371,-0.5463,-0.4011,1.4052,0
4018,118,travel,91.83,1700099329,-365243,0,-0.3887,1.3661,1.0707,0.4898,-0.5642,0
4019,161,restaurant,332.7,1700855327,-7039,1,-0.0356,0.4514,-0.3183,0.7844,-1.5655,1
4020,123,online_retail,63.82,1700758921,-4096,0,1.8542,-1.1162,0.696,0.0335,0.7531,0
4021,143,clothing,140.53,1700320217,-6763,0,0.8452,1.1423,-0.3799,-1.4832,2.6426,0
4022,101,online_retail,171.7,1701776861,-365243,1,-0.3251,-1.2295,0.6049,-0.3415,0.8916,1
4023,187,restaurant,8.78,1700244042,-5456,0,-0.0483,1.3106,-0.2499,-1.2534,0.6313,0
4024,65,restaurant,8.32,1701784424,-1308,0,-1.1547,0.1366,1.1072,-0.6322,0.6212,0
4025,193,fuel,178.08,1700225683,-198,0,0.2998,-0.5492,1.4493,0.6231,1.3189,0
4026,12,pharmacy,99.32,1701264123,-4512,0,-0.7314,0.1489,1.0948,0.1184,1.7616,0
4027,183,grocery,32.73,1701292179,-2780,0,-0.5449,0.0773,0.9138,0.4669,0.3493,0
4028,110,electronics,141.54,1701754238,-365243,0,0.4047,-1.8819,-0.1594,0.3045,0.4149,0
4029,158,restaurant,14.59,1701246919,-5034,0,-0.8655,0.3003,0.4741,0.2706,0.0167,0
4030,33,travel,103.63,1701335035,-3337,0,-0.8548,-0.7118,0.3317,-2.0661,1.137,0
4031,38,electronics,1004.28,1701328142,-5340,1,-0.1556,-0.0336,0.7364,-0.821,0.4384,1
4032,194,travel,16.25,1702169815,-5336,0,-0.2349,-1.6924,1.5457,-0.9417,1.2524,0
4033,135,online_retail,15.31,1700101216,-1339,0,-1.1261,-1.4646,-1.2001,-1.0636,-0.9244,0
4034,119,travel,63.08,1701305068,-365243,0,0.7859,2.1243,1.4255,0.0411,-0.2481,0
4035,125,electronics,102.91,1701519934,-216,0,-0.2656,-2.205,0.1969,0.5341,-0.914,0
4036,54,electronics,8.2,1700294887,-1650,1,-1.4883,0.2943,0.409,-1.7393,-1.3822,1
4037,26,pharmacy,69.25,1701541338,-365243,0,-0.6211,0.4537,-0.7372,1.5353,-0.4509,0
4038,117,travel,8.68,1701457428,-365243,0,-0.5524,0.0634,0.9947,0.599,-1.849,0
4039,52,grocery,27.62,1700534396,-610,0,0.5061,1.0074,1.0978,1.4946,2.2491,0
4040,38,pharmacy,124.62,1701253282,-365243,0,0.099,-0.3328,-0.8109,-1.1908,-0.4564,0
4041,64,clothing,134.27,1702378179,-918,0,-0.5198,-1.0584,0.2242,-0.0496,0.0778,0
4042,144,fuel,130.83,1701225647,-4253,0,-0.9828,0.4356,-0.6623,1.4729,-2.197,0
4043,157,clothing,6.74,1701461721,-162,0,-0.5667,0.4916,-1.3127,1.3149,1.0183,0
4044,180,grocery,154.54,1701918141,-4138,0,1.6964,1.2822,0.7279,0.1386,-1.205,0
4045,12,pharmacy,56.6,1700666483,-6447,0,1.3486,-0.6514,-0.2221,-0.396,-0.5488,0
4046,20,fuel,64.49,1702049871,-5450,0,1.151,0.9038,0.5161,0.0063,-1.7028,0
4047,146,pharmacy,174.64,1700324078,-5683,1,-0.3319,0.7718,-0.0635,-0.8231,1.1981,1
4048,52,electronics,194.51,1701913894,-7158,0,-0.0283,1.2355,-0.8736,0.2007,0.3251,0
4049,18,fuel,113.93,1700030881,-365243,0,-0.0833,1.3427,0.0431,0.6878,-0.07,0
4050,56,online_retail,69.32,1701301765,-5549,0,-0.0183,0.3558,-0.9334,-0.5859,-0.1258,0
4051,24,travel,179.75,1700217815,-3422,0,0.0479,-0.0148,-1.7396,1.0095,-0.0527,0
4052,30,clothing,163.66,1702408247,-4216,0,-1.307,-0.3998,1.581,-0.6508,1.9751,0
4053,80,fuel,0.51,1702368048,-1099,0,-0.416,1.5646,1.2914,0.1449,-1.2501,0
4054,182,travel,65.18,1700641627,-6134,0,-0.8596,-0.2694,0.3452,-0.8833,-1.6546,0
4055,22,pharmacy,4.32,1700705051,-365243,0,-0.0335,-0.9301,-0.7372,-0.675,0.0696,0
4056,31,grocery,36.7,1702183827,-365243,0,0.6421,1.4588,-1.3029,-0.5318,0.6008,0
4057,189,fuel,162.88,1700997807,-123,0,0.0479,-1.0287,0.9702,0.0283,1.6989,0
4058,73,travel,288.33,1700284487,-365243,0,0.1315,-0.5057,-0.488,-1.4375,1.4254,0
4059,9,pharmacy,27.72,1700224320,-3254,0,-0.1025,-1.8133,0.908,-1.0819,0.5525,0
4060,199,pharmacy,2.17,1700543961,-7065,0,-0.4868,0.5263,-1.3992,0.2777,-0.7969,0
4061,53,pharmacy,51.47,1701234346,-3062,0,-1.7935,0.5964,-0.1823,-0.6196,-0.5356,0
4062,51,grocery,40.81,1701599384,-3962,0,0.6537,0.0255,0.5821,0.0042,0.9819,0
4063,147,electronics,390.71,1700769483,-365243,1,-0.5092,-1.2477,0.1207,1.154,1.3605,1
4064,159,grocery,68.33,1701850792,-257,0,1.1229,0.9225,0.2916,-1.9208,-0.1234,0
4065,113,grocery,50.89,1701428166,-4026,0,-0.4006,0.5305,0.5773,-1.5453,-1.2645,0
4066,13,online_retail,26.08,1700038079,-365243,0,-2.402,1.6646,0.5468,-0.4395,0.2181,0
4067,177,clothing,176.31,1702248715,-6901,0,0.3606,0.7295,-1.981,-0.8342,0.2284,0
4068,155,pharmacy,28.55,1702210030,-6742,0,0.0365,0.5673,-1.3214,-0.292,-0.0721,0
4069,109,travel,5.63,1700048720,-3655,0,0.6178,0.2724,-0.9104,1.1061,-0.5382,0
4070,52,fuel,83.15,1701587582,-365243,0,-0.9547,0.1101,-0.8279,1.0621,1.3983,0
4071,151,clothing,38.18,1700491567,-3252,0,-0.4655,-0.9257,0.6086,0.069,-0.6851,0
4072,78,pharmacy,124.63,1702459964,-6935,0,-0.3295,-0.0846,-1.5726,0.8981,-0.9186,0
4073,21,restaurant,8.43,1700406080,-5269,0,-0.4841,0.0862,1.0062,1.8588,-0.278,0
4074,29,grocery,339.05,1700612666,-365243,0,0.9612,-0.5377,0.557,-0.5572,-1.668,0
4075,190,restaurant,20.68,1701041137,-5268,0,0.9552,-0.7092,0.2286,-1.6272,-1.3301,0
4076,3,pharmacy,44.17,1702105329,-4776,0,-1.8423,0.331,-0.971,1.4261,-1.533,0
4077,58,clothing,65.58,1701433038,-7177,0,0.1886,-2.0407,2.1319,-1.2281,0.6287,0
4078,7,travel,220.83,1701810171,-5298,0,-0.5531,0.7074,-1.0646,0.1214,-0.6106,0
4079,11,clothing,128.21,1701498002,-6940,0,2.6715,-0.9679,-1.1031,1.5532,0.7173,0
4080,118,online_retail,15.65,1702542322,-608,0,-0.8259,0.0926,0.125,0.2582,0.7467,0
4081,158,travel,57.73,1701684009,-365243,0,-1.1435,0.2444,-0.3399,-2.5413,-0.5349,0
4082,33,travel,78.29,1701977924,-3928,0,-0.536,0.833,1.2487,0.6118,-2.1236,0
4083,81,pharmacy,121.11,1701586282,-365243,0,2.0834,1.0966,-0.085,0.1529,0.4856,0
4084,97,electronics,84.82,1701214502,-5327,0,0.1087,0.8414,1.4379,-1.9138,-0.3665,0
4085,126,pharmacy,61.13,1700961454,-2153,0,0.3868,-1.2808,2.1268,-2.6732,-0.6979,0
4086,74,grocery,145.05,1702424523,-547,0,0.6719,2.2406,0.3096,0.6015,-0.5678,0
4087,104,clothing,47.49,1700406051,-365243,0,1.9985,1.7028,0.838,-2.484,0.1237,0
4088,48,travel,915.68,1701556542,-1905,1,0.0401,1.1274,-0.6742,0.1851,-0.3072,1
4089,78,pharmacy,295.23,1701536843,-5475,0,-0.2549,-0.4111,0.3966,-1.4816,-1.7718,0
4090,184,pharmacy,122.89,1700887889,-1683,0,0.8217,-0.4189,0.7489,0.8353,-0.6477,0
4091,92,clothing,214.23,1702316082,-365243,0,-0.5735,-0.6283,-1.3986,-1.6556,-0.1408,0
4092,153,clothing,49.95,1701452015,-1823,0,-1.3316,-0.1782,-0.9186,-0.887,-0.316,0
4093,17,online_retail,87.1,1700679520,-5623,0,1.7294,1.5622,1.0631,0.0826,-1.8292,0
4094,95,travel,31.84,1700467601,-3122,0,1.1594,-0.6849,1.576,-0.7437,1.3123,0
4095,37,fuel,216.84,1701959548,-7255,0,0.7652,-2.1439,0.9422,0.0806,-1.329,0
4096,86,online_retail,63.68,1701532984,-3775,0,-0.4111,2.3891,-2.0127,0.0678,-0.6117,0
4097,87,restaurant,76.82,1700607748,-6447,0,0.5948,1.0644,0.2543,0.9696,-0.998,0
4098,49,grocery,199.93,1700248792,-365243,0,-0.122,1.7025,-0.6526,-0.8785,-0.5532,0
4099,7,grocery,159.59,1700628956,-3453,0,0.5408,0.0014,0.7003,-0.7713,-1.5132,0
4100,168,fuel,38.82,1701902527,-650,0,-0.6745,-1.4199,0.1809,-0.2067,0.0913,0
4101,133,electronics,9.15,1701401146,-648,0,0.2661,-0.5843,0.6631,0.1708,-0.5874,0
4102,68,online_retail,17.68,1701063205,-5482,0,0.4125,0.3918,2.2651,0.6078,1.0831,0
4103,171,fuel,41.41,1700835488,-381,0,-0.4315,-0.9243,0.5814,-0.7427,-0.4705,0
4104,120,electronics,36.43,1700138966,-6306,0,-1.4394,0.0277,-0.2747,-0.276,0.804,0
4105,63,electronics,3.91,1701618557,-2067,0,-0.6091,0.08,-0.534,-1.3312,0.2233,0
4106,156,fuel,56.57,1701755402,-7118,0,0.4445,0.7897,0.4679,-0.4642,1.8642,0
4107,155,grocery,11.19,1701859351,-1864,0,-0.0153,0.0566,-1.1419,-0.6596,1.1804,0
4108,138,restaurant,24.96,1701210822,-365243,0,0.4998,-1.1224,-1.1636,0.567,-0.5541,0
4109,120,grocery,154.87,1700968305,-4225,0,1.5513,3.2226,0.1731,0.6987,0.662,0
4110,64,pharmacy,68.3,1702219540,-1200,0,-0.4307,-0.7856,-1.8333,0.7896,-0.2554,0
4111,106,grocery,46.67,1702300660,-4505,0,-1.0242,-0.4859,-0.3837,-1.0878,-1.0642,0
4112,146,grocery,20.51,1700625070,-4888,0,0.1805,-0.8641,-0.9293,-0.5281,-2.219,0
4113,136,online_retail,201.2,1702529195,-2991,0,-1.5592,-1.0284,1.5914,0.8979,0.028,0
4114,154,fuel,234.02,1700815805,-1108,0,0.8505,0.864,-1.5174,-1.4312,-0.676,0
4115,161,fuel,73.12,1701338245,-3448,0,-0.1987,-1.5931,0.5594,0.2637,1.0331,0
